Date,BFCIUS Index,PCUSEQTR Index,OPCVTPCR Index,TRADCADS Index,SUM INX Index,SPXVOLC Index,RVOL Index,COR3M Index,CMDIBASS Index,EUR Curncy,MOVE Index,OPCVTOTC Index,OPCVNQP Index,GFSIFFND Index,GFSIRMKT Index,GFSIRSOL Index,GFSIRLIQ Index,NWHLNYHI Index,NWHLNDHI Index,TRADPAUS Index,HFRXED Index,NEIXCTA Index,HFRXEH Index,NQBUY Index,H15X10YR Index
11/27/2019,0.5064,0.58,0.7304,73167,2642.27,1485.03,6,27.35,173.6845,1.0999,57.62,9751.0459,531.0692,-0.11,-0.89,-0.28,0.46,133,121,58.6968,1582.22,2261.3745,1262.2,1441.29,0.14
11/29/2019,0.4411,0.59,0.7665,72859,2622.52,876.33,6,29.85,172.2293,1.1018,56.57,5969.9199,320.5133,-0.1,-0.84,-0.28,0.48,73,87,57.4737,1585.62,2250.5342,1259.0699,1434.881,0.17
12/2/2019,0.373,0.66,0.8621,72544,2531.21,1743.02,6.66,33.94,171.7831,1.1079,59.42,10116.4199,702.0973,-0.13,-0.79,-0.27,0.05,38,76,55.2811,1585.84,2218.2244,1257.83,1421.687,0.18
12/3/2019,0.2263,0.7,0.9154,72315,2411.95,1944.33,6.31,37.89,170.9668,1.1082,64.62,10462.9102,843.3972,-0.14,-0.73,-0.23,0.04,24,43,52.9968,1587.02,2210.1741,1255.25,1419.562,0.09
12/4/2019,0.3357,0.54,0.7606,72598,2359.21,1771.66,6.54,35.09,170.4145,1.1078,63.01,10211.1797,579.3704,-0.16,-0.76,-0.27,0.05,54,71,55.6728,1589.36,2213.3911,1259.5601,1426.488,0.11
12/5/2019,0.3328,0.65,0.8662,72712,2318.53,1601.65,6.56,37.34,170.3486,1.1104,63.73,7807.3921,562.6636,-0.16,-0.77,-0.27,0.04,52,57,56.8194,1591.5,2212.1406,1261.4399,1428.906,0.13
12/6/2019,0.38,0.54,0.7962,73039,2349.3501,1689.23,7.21,33.08,170.5529,1.106,64.07,11204.0098,644.8813,-0.14,-0.79,-0.3,0.06,137,132,59.4523,1595.09,2225.4609,1261.99,1432.746,0.15
12/9/2019,0.3158,0.64,0.9137,72951,2370.26,1585.17,7.22,35.96,172.1326,1.1064,67.29,8729.5518,621.7235,-0.14,-0.79,-0.3,0.02,83,97,58.1138,1595.09,2223.897,1263.61,1427.8101,0.14
12/10/2019,0.3362,0.76,0.8439,72880,2383.3799,1646.09,7.2,37.97,172.7925,1.1092,67.09,8129.229,586.7145,-0.14,-0.78,-0.32,0.04,73,85,58.4916,1593.3101,2221.5283,1262.8,1425.363,0.14
12/11/2019,0.3218,0.52,0.8544,72991,2428.24,1680.41,,34.55,173.749,1.113,61.3,9238.4434,547.3513,-0.11,-0.79,-0.33,0.05,79,108,58.5224,1593.77,2227.3713,1266.04,1426.043,0.1
12/12/2019,0.4868,0.45,0.6749,73259,2499.1399,2187.1399,8.13,32.49,174.3107,1.113,61.63,15983.5801,905.3997,-0.14,-0.81,-0.37,0.04,172,207,59.7683,1593.55,2226.2258,1269.02,1424.916,0.18
12/13/2019,0.5221,0.55,0.6027,73193,2557.1299,1935.95,8.11,30.35,176.1082,1.1121,56.44,19427.4395,899.762,-0.12,-0.9,-0.37,-0.01,142,142,59.3767,1598.6,2238.3086,1270.96,1428.37,0.12
12/16/2019,0.6304,0.61,0.8445,73462,2655.21,2118.01,8.46,29.38,175.5742,1.1144,56.13,12850.1602,649.5927,-0.14,-0.95,-0.4,0.01,164,242,61.2428,1601.59,2243.9084,1275.38,1436.8831,0.16
12/17/2019,0.5792,0.53,0.6963,73505,2767.95,1966.05,8.45,30.35,175.8552,1.115,55.38,9961.8672,547.7277,-0.11,-0.93,-0.41,0.02,113,185,61.5182,1602.02,2244.9565,1269.71,1437.427,0.14
12/18/2019,0.5987,0.49,0.7747,73501,2889.8601,2100.1699,8.05,30.47,175.138,1.1114,53.41,11301.9004,568.9564,-0.13,-0.95,-0.42,0.03,110,184,61.8671,1601.03,2238.6335,1269.72,1439.187,0.16
12/19/2019,0.5519,0.54,0.5439,73663,3013.3799,1909.86,8.18,30.75,176.3136,1.1122,53.7,14935.4404,577.5389,-0.09,-0.96,-0.42,0.01,108,152,62.8632,1612.14,2233.5598,1269.26,1447.157,0.15
12/20/2019,0.5869,0.46,0.6663,73925,3135.3799,3633.4299,8.34,30.85,176.6554,1.1079,54.19,14865.0996,717.2642,-0.06,-0.98,-0.43,-0.01,183,213,63.6939,1613.41,2234.3918,1269.46,1458.825,0.15
12/23/2019,0.5329,0.54,0.7139,73874,3243.27,1529.84,8.23,32.6,176.6666,1.1089,55.31,9563.1055,517.7263,-0.07,-0.98,-0.43,-0.01,125,149,63.5643,1613.4,2236.4709,1273.0601,1455.426,0.18
12/24/2019,0.4959,0.52,0.7721,73892,3345.04,604.64,8.22,32.27,177.1222,1.1089,58.32,5094.876,266.5333,-0.08,-0.96,-0.43,0.03,79,99,63.8242,1613.4,2242.2493,1273.0601,1455.597,0.15
12/26/2019,0.5322,0.43,0.6516,74071,3453.6799,1028.83,8.38,31.91,,1.1098,56.42,9100.0088,421.8274,-0.09,-0.94,-0.43,-0.03,119,132,64.2479,1613.4,2245.6724,1273.0601,1458.752,0.16
12/27/2019,0.4563,0.6,0.7232,74036,3522.6001,1101.84,7.95,31.78,177.2431,1.1177,55.3,10328.9102,555.8976,-0.08,-0.93,-0.44,0,124,112,64.017,1618.27,2252.3708,1274.46,1461.104,0.15
12/30/2019,0.3858,0.59,0.7516,73760,3548.3601,1182.14,8.16,35.43,177.4184,1.1199,59.63,9971.3301,703.2472,-0.1,-0.88,-0.44,0.01,67,86,63.0688,1618.3,2239.0476,1274.42,1457.048,0.15
12/31/2019,0.533,0.56,0.6961,74053,3600.6001,1281.71,8.05,31.83,176.6603,1.1213,58.28,9942.2285,559.6231,-0.07,-0.86,-0.44,-0.01,54,100,63.8771,1617.8101,2236.3071,1274.39,1459.822,0.15
1/2/2020,0.5593,0.54,0.6568,74153,3665.3101,1814.36,8.47,29.93,176.3536,1.1172,57.2,12897.54,691.0601,-0.05,-0.88,-0.44,0,124,128,64.0509,1620.71,2255.0784,1276.66,1455.1591,0.08
1/3/2020,0.4826,0.57,0.7727,73935,3699.51,1716.8199,8.24,32.43,174.0651,1.1161,60.12,12383.9297,833.4517,-0.07,-0.83,-0.41,0,66,75,63.3705,1620.64,2255.3674,1273.0601,1456.748,0.03
1/6/2020,0.5491,0.54,0.7532,73977,3725.8,1852.45,7.97,31.07,175.6603,1.1197,62.79,11133.9297,634.7939,-0.05,-0.81,-0.4,0.03,66,84,63.6557,1621.2,2252.8242,1266.79,1456.92,0.06
1/7/2020,0.5579,0.44,0.6848,73873,3716.55,1876.91,7.73,32.65,176.4922,1.1153,62.63,11010.8301,595.019,-0.04,-0.87,-0.4,0,85,106,61.8288,1624.09,2259.0735,1268.13,1450.5291,0.09
1/8/2020,0.6459,0.47,0.6304,74063,3722.4099,1921.62,7.92,30.24,176.68,1.1105,60.49,16182.9199,786.7888,-0.02,-0.88,-0.43,0.01,123,127,62.3804,1624.16,2250.3467,1264.24,1453.861,0.12
1/9/2020,0.7576,0.49,0.689,74309,3731.4099,1810.3199,7.65,28.87,177.2252,1.1106,57.66,14087.7598,697.9631,-0.01,-0.94,-0.45,0.01,144,162,62.3536,1627.8,2261.4717,1273.75,1462.0959,0.11
1/10/2020,0.7745,0.54,0.7966,74185,3715.3899,1625.08,7.65,27.6,177.0032,1.1121,53.32,13238.6797,793.4774,-0.02,-0.99,-0.45,0,112,114,61.9681,1630.21,2263.4685,1274.04,1462.642,0.07
1/13/2020,0.8109,0.47,0.7088,74452,3747.5701,1731.5,8.01,26.48,176.9957,1.1134,53.27,13429.0703,681.8398,-0.05,-1,-0.45,0,133,161,63.6315,1632.51,2263.0442,1276.86,1476.876,0.08
1/14/2020,0.8654,0.47,0.6846,74491,3782.7,1928.61,7.06,28.33,177.636,1.1128,52.35,13395.0996,714.7259,-0.08,-1.03,-0.44,-0.02,129,167,63.4431,1630.52,2270.6318,1279.9399,1476.501,0.05
1/15/2020,0.8118,0.44,0.7163,74600,3814.97,1784.3,7.1,27.31,178.4403,1.115,50.54,13692.6904,764.7222,-0.1,-1.03,-0.43,-0.02,154,162,64.6244,1628.76,2274.5359,1281.08,1485.5649,0.04
1/16/2020,0.8932,0.47,0.7165,74988,3888.24,1784.12,7.24,28.54,180.9881,1.1137,50.37,14309.5596,720.5582,-0.11,-1.05,-0.44,-0.02,196,213,66.8793,1630.53,2285.1204,1284.88,1497.155,0.07
1/17/2020,0.9138,0.48,0.644,75121,3938.8899,2125.4099,7.31,27.9,180.0319,1.1092,49.67,17270.0898,790.6526,-0.13,-1.05,-0.45,-0.04,235,213,66.8262,1630.54,2300.4927,1287.45,1501.939,0.09
1/21/2020,0.8796,0.59,0.7894,75033,3936.2,2160.0601,7.34,28.17,178.8115,1.1082,53.42,13247.5303,921.3826,-0.16,-1.03,-0.43,-0.07,157,151,64.5778,1631.87,2294.2131,1287.8,1504.4,0.04
1/22/2020,0.8952,0.52,0.7759,75004,3918.8701,1835.11,7.2,28.64,177.7884,1.1093,51.31,12683.1602,743.5606,-0.17,-1.03,-0.42,-0.07,202,175,64.5058,1633.99,2295.0251,1288.24,1505.759,0.05
1/23/2020,0.854,0.54,0.7691,75117,3891.1599,2021.09,7.02,29.57,175.4339,1.1055,55.34,12815.7695,841.8531,-0.16,-0.97,-0.4,-0.08,130,104,64.4149,1629.2,2282.5601,1286.72,1512.317,0.04
1/24/2020,0.7432,0.7,1.0159,74778,3791.3601,2100.98,7.71,31.16,173.5265,1.1025,59.94,15058.2305,1262.303,-0.16,-0.94,-0.38,-0.07,144,128,60.9782,1629.62,2290.5615,1282.49,1503.522,0.02
1/27/2020,0.5643,0.64,1.0098,74387,3606.48,2123.95,9.47,36.9,168.9796,1.1019,66.73,12771.9199,1166.3521,-0.17,-0.82,-0.33,-0.08,46,46,56.8085,1628.29,2257.6377,1275.1899,1492.583,-0.02
1/28/2020,0.6883,0.55,0.7879,74718,3491.72,1943.05,9.96,36.68,167.8185,1.1022,65.6,11187.6299,675.3568,-0.12,-0.87,-0.38,-0.04,81,71,57.8807,1627.9,2261.2461,1276.65,1504.021,0
1/29/2020,0.703,0.5,0.8111,74609,3381.5901,2113.1599,9.96,36.16,166.8531,1.101,66.17,11820.8096,827.9031,-0.13,-0.87,-0.37,-0.06,117,82,56.413,1629,2275.6128,1277.63,1501.052,-0.04
1/30/2020,0.5436,0.61,0.8668,74704,3281.9299,2238.26,9.83,36.29,164.9458,1.1032,71.07,13286.3096,1025.7841,-0.11,-0.75,-0.36,-0.07,99,60,56.0404,1624.9301,2272.5498,1274.1899,1508.469,-0.07
1/31/2020,0.4898,0.74,1.0634,74261,3099.3501,2674.8701,11.74,38.15,164.3038,1.1093,72.98,15310.3799,1394.333,-0.08,-0.71,-0.33,-0.07,64,55,50.9574,1625.99,2254.9221,1270.1899,1486.386,-0.14
2/3/2020,0.5396,0.5,0.7865,74506,2976.8501,2101.99,11.68,36.5,164.4089,1.106,72.81,11700.9805,781.6101,-0.06,-0.74,-0.33,-0.07,62,70,52.7128,1623.6801,2264.0188,1268,1499.0179,-0.09
2/4/2020,0.7273,0.46,0.7282,74856,2925.78,2132.0901,12.58,34.01,164.8245,1.1044,68.17,14000.3799,848.1833,-0.06,-0.83,-0.38,-0.04,157,131,54.9761,1625.78,2275.1169,1273.04,1508.687,-0.03
2/5/2020,0.8278,0.51,0.7852,75176,2949.1399,2234.96,13.12,29.19,165.9143,1.0999,64.07,14452.2695,921.3881,-0.1,-0.89,-0.42,-0.07,158,132,59.8081,1627.17,2282.6504,1278.41,1512.489,0
2/6/2020,0.8524,0.47,0.6721,75143,2954.1599,1946.47,13.13,29.55,166.3638,1.0983,61.24,13563.9199,792.1968,-0.12,-0.91,-0.43,-0.11,156,130,58.2669,1632.71,2294.8943,1284.21,1517.027,-0.02
2/7/2020,0.762,0.56,0.8996,74907,2908.1899,1847.15,13.14,29.39,164.362,1.0946,65.59,12785.5996,961.3503,-0.12,-0.87,-0.4,-0.08,81,90,55.4846,1633.46,2301.8835,1280.0601,1508.8929,-0.07
2/10/2020,0.7573,0.46,0.7516,75113,2884.8401,1699.9,13.21,27.39,163.9144,1.0911,68.13,11583.1201,654.2156,-0.12,-0.85,-0.4,-0.07,101,117,56.656,1632.72,2321.5417,1278.98,1520.545,-0.1
2/11/2020,0.8811,0.45,0.6519,75352,2910.7,1869.3101,13.19,27.55,165.0842,1.0916,64.89,14352.6699,750.7275,-0.16,-0.9,-0.42,-0.09,190,158,58.4312,1635.46,2318.4058,1277.65,1525.3311,-0.06
2/12/2020,0.9704,0.48,0.6686,75583,2953.6101,1990.54,13.15,25.36,166.3734,1.0874,63.52,14806.0303,745.6421,-0.16,-0.95,-0.45,-0.11,179,151,60.1067,1638.58,2316.9382,1281.9,1525.776,-0.04
2/13/2020,0.959,0.55,0.7287,75593,2978.3301,1894.1,13.15,27.94,166.1032,1.0841,63.51,12641.2695,758.1362,-0.2,-0.9,-0.44,-0.08,171,157,59.6809,1639.71,2314.8123,1281.83,1535.036,-0.06
2/14/2020,0.9457,0.58,0.7836,75631,2994.52,1653.42,13.12,27.19,166.399,1.0831,62.38,12916.2402,796.3892,-0.2,-0.91,-0.44,-0.09,184,137,58.5509,1640.3,2316.5708,1281.91,1539.476,-0.07
2/18/2020,0.909,0.51,0.6966,75486,2974.4399,1869.84,12.86,28.06,165.4864,1.0792,67.66,14252.7803,775.1068,-0.19,-0.89,-0.43,-0.11,175,135,57.6677,1639.0601,2323.1497,1279.27,1537.866,-0.1
2/19/2020,0.9439,0.45,0.6671,75592,2956.2,1713.6801,12.92,27.27,166.0512,1.0805,68.04,14175.5195,665.7351,-0.18,-0.9,-0.44,-0.11,175,135,57.8191,1639.5699,2339.6172,1280.23,1535.9561,-0.09
2/20/2020,0.8539,0.51,0.7324,75606,2964.3799,2021.77,12.98,28.96,165.6108,1.0785,69.6,16077.4102,1046.5699,-0.18,-0.85,-0.42,-0.12,157,147,58.147,1638.5601,2351.3452,1280.08,1535.478,-0.11
2/21/2020,0.7492,0.73,0.9304,75365,2903.3,2105.5801,13.47,31.22,163.2785,1.0847,74.54,16764.8809,1243.172,-0.17,-0.77,-0.4,-0.1,106,83,56.3733,1642.51,2342.28,1276.85,1525.881,-0.15
2/24/2020,0.2387,0.7,1.0753,74886,2721.3,2731.1299,17.85,42.56,162.9084,1.0854,86.92,18622.7109,1620.074,-0.15,-0.55,-0.28,-0.13,38,28,48.8298,1636.42,2321.6428,1263.3101,1494.8781,-0.21
2/25/2020,0.1001,0.8,1.1229,74401,2435.6399,3120.8899,20.49,49.38,163.8876,1.0882,87.38,19113.9492,1788.707,-0.08,-0.51,-0.22,-0.09,18,34,40.0851,1632.7,2289.4067,1254.35,1452.3831,-0.2
2/26/2020,0.1282,0.65,1.0619,74136,2137.48,2969.9199,19.79,47.25,162.3116,1.0881,87,15698.6396,1581.0229,0.04,-0.47,-0.18,-0.07,8,25,36.5231,1630.0699,2282.4519,1248.92,1441.431,-0.21
2/27/2020,-0.7142,0.86,1.2203,73661,1757.51,3909.52,25.03,58.8,161.8894,1.1001,92.59,19848.2402,2412.5371,0.11,-0.26,-0.06,-0.09,4,29,26.8514,1628.8199,2250.9429,1234.59,1383.803,-0.23
2/28/2020,-1.3559,0.85,1.2736,73415,1349.24,5117.5698,25.18,57.06,161.0808,1.1026,109.67,20934.1602,2627.426,0.21,0.02,0.08,0.02,2,23,21.7738,1617.39,2221.2288,1221.6,1355.351,-0.28
3/2/2020,-0.7106,0.76,1.0481,73856,1095.1801,3809.8,29.53,50.83,162.9952,1.1134,104.89,14121.2002,1684.538,0.3,-0.06,0.09,0.11,3,27,30.4625,1620.74,2213.9563,1224.5601,1414.291,-0.31
3/3/2020,-0.9372,0.73,0.932,73439,831.74,3855.77,30.49,58.21,164.0496,1.1173,102.97,14848.6104,1739.641,0.36,-0.11,0.07,0.07,7,23,26.3046,1628.3101,2218.05,1222.4399,1395.8199,-0.43
3/4/2020,-0.9506,0.64,0.9976,73893,714.03,3037.22,33.55,53.06,164.7642,1.1136,89.59,13242.1299,1227.082,0.38,-0.23,0.03,0.14,20,38,33.1557,1630.72,2237.4441,1229.87,1454.4611,-0.44
3/5/2020,-1.1378,0.78,1.0823,73430,497.82,3226.5801,35.12,59.78,164.4281,1.1237,96.96,13993.8896,1695.1169,0.42,-0.02,0.17,0.17,19,26,27.0112,1624.63,2242.8022,1221.86,1408.864,-0.48
3/6/2020,-1.8097,0.89,1.2494,73093,219.57,3902.6201,35.47,56.51,162.9999,1.1284,125.21,16542.6895,2159.0869,0.45,0.39,0.41,0.3,11,17,23.5764,1613.38,2252.5645,1202.54,1386.1639,-0.57
3/9/2020,-2.6463,1.12,1.4716,72606,-159.58,4687.3999,44.95,70.61,158.9719,1.145,163.7,13033.9297,1515.712,0.48,1.46,0.98,0.6,7,13,11.7271,1593.46,2253.1619,1180.11,1286.58,-0.45
3/10/2020,-1.9361,0.75,1.1663,73055,-397.55,4314.1499,48.07,69.8,162.5809,1.1281,123.72,13299.4697,1466.876,0.58,1.01,0.86,0.47,7,8,16.232,1594.41,2231.1411,1164.9,1334.2419,-0.24
3/11/2020,-2.6122,1.02,1.4102,72569,-728.48,4229.2798,51.05,71.95,160.8394,1.127,127.84,12343.6104,1766.025,0.62,1.18,1,0.53,2,7,9.7015,1588.37,2230.8149,1152.01,1262.114,-0.14
3/12/2020,-4.077,1.28,1.4628,72066,-1149.34,5207.52,61.69,82.65,156.3495,1.1185,152.62,15364.3096,1956.13,0.61,1.92,1.52,0.71,0,4,3.883,1583.11,2204.0344,1128.9,1141.083,-0.04
3/13/2020,-4.1484,1,1.1861,72543,-1384.92,4920.6699,68.73,69.4,160.0726,1.1107,138.4,16096.1201,2008.5,0.76,1.75,1.15,1.17,0,4,6.8085,1558.45,2192.7163,1111.64,1215.224,0.04
3/16/2020,-5.0462,1.1,1.3488,72056,-1715.17,4606.3799,81.56,90.29,153.099,1.1183,124.53,12403.8398,1828.548,0.8,2.35,1.57,1.15,0,3,2.8222,1506.0699,2200.7996,1084.21,1051.752,0
3/17/2020,-4.6077,0.86,1.0941,72359,-1953.21,4807.7998,84.04,85.76,152.1216,1.0997,109.85,13296.6602,1574.5291,0.87,2.16,1.55,1.32,7,8,6.3399,1497.3101,2210.5886,1093.34,1121.653,0.39
3/18/2020,-5.4737,0.98,1.302,71964,-2275.3101,5184.0098,85.81,78.76,145.2877,1.0915,124.14,14167.5195,2101.083,0.96,3.03,1.9,1.37,12,11,4.049,1468.3199,2216.8142,1073.14,1039.2791,0.55
3/19/2020,-5.7968,0.88,1.0156,72019,-2455.0901,4499.8701,85.8,72.63,142.3686,1.0692,141.13,13867.3701,1787.12,1.05,2.99,1.89,1.76,5,13,4.1023,1470.22,2207.626,1076.21,1048.963,0.62
3/20/2020,-6.1532,0.83,1.1371,71683,-2610.8701,5277.8999,87.23,73.76,144.5506,1.0688,133.37,13620.0195,1906.485,1.18,2.69,1.95,1.46,1,5,3.0351,1473.71,2221.0679,1071,998.726,0.17
3/23/2020,-6.321,0.62,0.9967,71385,-2810.21,4563.46,87.77,63.61,140.0051,1.0726,135.38,12219.6699,1506.5649,1.25,2.6,1.95,2.04,2,3,2.8739,1472.67,2227.4119,1056.3,958.368,-0.04
3/24/2020,-6.3348,0.63,0.9159,71868,-2834.24,4679.6299,92.3,69.67,142.3529,1.0788,111.09,13589.9902,1647.156,1.33,1.92,1.56,2.24,1,4,3.8892,1502,2218.7432,1072.89,1050.296,-0.13
3/25/2020,-6.2682,0.65,0.9025,72085,-2743.8701,4840.6201,91.81,73.28,142.0927,1.0882,87.14,14176.2197,1661.1949,1.38,1.52,1.27,2.02,0,2,4.3733,1524.4301,2209.7881,1093.96,1082.6071,-0.19
3/26/2020,-5.4757,0.58,0.9844,72526,-2533.8799,4304.6299,94.08,74.64,142.2589,1.1032,88.48,12348.9199,1529.674,1.39,1.52,1.09,1.85,0,5,6.2433,1535.73,2211.0405,1104.1899,1161.568,-0.24
3/27/2020,-5.6401,0.7,1.0028,72169,-2421.6699,3572.6101,93.46,74.33,142.7454,1.1141,88.33,11785.9805,1525.7209,1.41,1.64,1.29,1.5,1,6,5.0613,1531.1,2214.886,1101.65,1137.441,-0.22
3/30/2020,-5.3812,0.68,1.0043,72454,-2278.47,3363.3799,94.07,72.49,142.1118,1.1048,90.7,10194.5801,1292.498,1.39,1.54,1.37,1.5,2,7,7.0513,1530.15,2229.6694,1105.16,1163.8361,-0.25
3/31/2020,-5.0447,0.7,1.1011,72172,-2156.3501,3977.3601,92.96,70.85,142.5735,1.1031,83.87,10398.9004,1431.2889,1.37,1.29,1.39,1.4,3,13,6.9021,1528.71,2224.1897,1104.55,1136.844,-0.17
4/1/2020,-5.0357,0.86,1.2011,71721,-2165.75,3657.0601,93.76,77.11,142.0313,1.0964,83.13,10239.9297,1560.632,1.35,1.39,1.59,1.28,2,10,5.0857,1528.12,2247.2874,1095.03,1079.233,-0.29
4/2/2020,-4.9861,0.82,1.0926,71897,-2129.9099,3838.3,93,73.31,141.7615,1.0858,71.99,10292.2002,1385.829,1.34,1.35,1.62,1.26,1,9,6.0054,1523.61,2239.8774,1095.02,1096.451,-0.4
4/3/2020,-4.6875,0.83,1.048,71646,-2169.01,3577.3701,92.41,68.36,142.3542,1.0801,65.01,11811.9404,1433.2729,1.33,1.23,1.73,1.29,1,6,5.3026,1518.72,2239.623,1096.26,1074.673,-0.46
4/6/2020,-4.2649,0.69,0.9162,72127,-2063.75,4003.3101,95,70.82,141.5741,1.0793,66.28,12766.2002,1344.301,1.32,0.9,1.52,1.5,5,10,7.2231,1526.23,2228.0276,1108.79,1157.8521,-0.47
4/7/2020,-4.2013,0.65,0.9638,72234,-1890.49,4209.8599,90.89,74.72,145.6556,1.0892,72.21,13454.8701,1442.571,1.3,0.89,1.4,1.41,6,10,6.9556,1531.95,2208.4763,1114.5699,1159.39,-0.42
4/8/2020,-3.8563,0.65,0.9957,72693,-1610.39,3330.76,90.01,74.36,143.9332,1.0858,75.71,11142.9404,1266.6071,1.2,0.83,1.29,1.45,5,9,8.9936,1538.02,2210.8643,1118.28,1208.327,-0.42
4/9/2020,-3.7195,0.65,0.9474,72953,-1249.76,4346.27,88.46,72.66,144.3493,1.093,74.39,16423.9707,1709.402,1.06,0.74,0.97,1.53,10,16,11.1884,1538.02,2213.3049,1121.02,1247.9771,-0.5
4/13/2020,-3.3748,0.65,0.8648,72643,-1003.37,2891.01,81.46,72.33,,1.0914,75.85,11514.29,1075.902,0.86,0.71,0.96,1.44,7,16,10.439,1543.33,2213.8818,1123.1,1215.134,-0.5
4/14/2020,-3.1042,0.58,0.8616,73002,-708.49,3100.8,76.3,69.46,147.4741,1.098,69.52,14262.1504,1215.923,0.73,0.59,0.92,1.21,16,26,12.4732,1551.0699,2217.5667,1137.88,1250.894,-0.53
4/15/2020,-3.2143,0.7,0.9184,72571,-548.48,3105.52,62.84,69.76,146.8447,1.091,70.5,12657.6602,1305.334,0.6,0.66,1.1,1.07,8,27,10.7181,1547.84,2237.9131,1135.84,1210.877,-0.56
4/16/2020,-3.2247,0.59,0.8327,72540,-441.92,3149.9299,59.51,67.42,147.4796,1.084,69.93,13265.5596,1164.326,0.6,0.71,1.12,1.12,18,47,11.1409,1555.17,2238.7664,1137.2,1215.281,-0.42
4/17/2020,-2.9734,0.6,0.8546,72983,-238.76,3539.77,57.64,63.5,148.7749,1.0875,69.84,15599.3096,1371.4919,0.53,0.6,1.07,1.11,15,31,13.3047,1559.92,2224.6646,1143.22,1258.95,-0.36
4/20/2020,-2.9906,0.55,0.8259,72631,-140.06,2917.77,57.96,70.43,148.3857,1.0862,70.6,13999.6504,1324.088,0.51,0.71,1.17,1.09,18,39,12.4799,1560.14,2231.9409,1143.5601,1237.832,-0.31
4/21/2020,-3.3599,0.69,0.9908,72185,-138.82,3081.04,56.8,72.62,144.9434,1.0858,73.83,13400.5098,1730.79,0.49,1.27,1.33,1.05,7,27,10.7948,1554.8199,2258.9065,1132.99,1203.605,-0.38
4/22/2020,-2.9847,0.66,0.7888,72505,-71.92,2765.3701,56.37,69.66,146.1183,1.0823,72.29,12563.5,1154.073,0.37,1.04,1.24,1.12,15,29,12.0107,1557.6899,2254.8479,1137.86,1231.171,-0.43
4/23/2020,-2.9451,0.59,0.7691,72546,24.74,2910.3401,47.18,71.62,147.2116,1.0777,67.25,12895.2402,1140.9301,0.3,0.98,1.19,1.03,21,37,12.5,1558.21,2245.8965,1138.98,1230.999,-0.44
4/24/2020,-2.6445,0.6,0.8995,72877,148.67,2863.1699,47.19,66.5,147.194,1.0823,66.09,12449.4404,1028.983,0.3,1,1.21,0.98,13,38,13.2833,1562.02,2254.7419,1139.46,1245.446,-0.51
4/27/2020,-2.2561,0.58,0.8724,73258,343.13,2784.1899,42.75,63.07,148.424,1.0829,62.7,12180.0898,911.5247,0.13,0.87,1.16,1,13,38,15.4424,1563.5,2251.5405,1144.8101,1273.536,-0.5
4/28/2020,-2.204,0.56,0.8096,73422,578.52,3198.29,41.22,67.45,148.6069,1.082,58.89,12248.4004,967.7351,0.02,0.74,1.16,1,30,55,15.5663,1564.04,2248.9846,1146.03,1269.6479,-0.52
4/29/2020,-1.8784,0.53,0.8157,73718,895.05,3830.21,40.7,61.67,149.4003,1.0873,57.15,15905.0898,1295.105,-0.07,0.48,1.07,1.05,23,45,18.211,1570.3,2238.8545,1149.55,1283.999,-0.51
4/30/2020,-1.9165,0.68,0.8563,73352,1097.85,3700.3301,40.46,65.04,147.9657,1.0955,53.59,13066.8301,1196.7271,-0.19,0.38,1.01,0.91,12,31,15.4794,1570.4399,2229.2722,1154.15,1258.395,-0.43
5/1/2020,-1.8892,0.82,1.1013,72904,1165.85,2900.97,38.38,71.94,145.5762,1.0981,48.11,12632.1602,1366.902,-0.29,0.5,1.06,0.87,3,18,12.8081,1570.4301,2238.5918,1155.33,1230.611,-0.42
5/4/2020,-1.7516,0.69,0.9111,72900,1213.17,2850.49,37.61,67.62,145.7127,1.0907,49.25,10616.75,979.5609,-0.4,0.45,1.11,0.88,5,18,13.1156,1575.48,2242.5122,1149.17,1236.767,-0.43
5/5/2020,-1.4397,0.59,0.8019,73056,1269.46,2961.1899,37.36,69.72,146.5284,1.084,49.65,11952.7197,970.0587,-0.45,0.36,1.07,0.87,20,46,14.485,1576.73,2229.0645,1144.7,1250.962,-0.44
5/6/2020,-1.3362,0.59,0.869,72804,1259.74,2844.99,29.61,69,148.12,1.0795,51.31,11321.8496,1035.2209,-0.51,0.46,1.1,0.84,19,57,14.3164,1579.0699,2235.9973,1143.92,1240.26,-0.38
5/7/2020,-1.2938,0.59,0.7518,73080,1318.83,2799.3899,29.89,69.99,149.7819,1.0834,54.93,13301.21,1050.8621,-0.53,0.46,1.08,0.88,26,56,15.145,1579.42,2235.3704,1142.2,1245.797,-0.45
5/8/2020,-1.1676,0.53,0.7835,73481,1467.3101,2605.1299,28.11,62.32,,1.0839,57.4,15194.4102,1073.061,-0.54,0.36,1.04,0.9,30,63,17.0601,1579.54,2229.7866,1146.6,1265.366,-0.43
5/11/2020,-1.0303,0.5,0.7479,73291,1546.62,2602.3899,27.65,56.5,149.7955,1.0807,61.6,12716.1104,944.6201,-0.55,0.25,1.02,0.91,27,104,16.9973,1586.66,2229.0938,1149,1265.96,-0.4
5/12/2020,-1.1315,0.6,0.795,72870,1532.55,2657.3899,28.35,67.99,149.5969,1.0848,61.26,13962.8896,1143.375,-0.5,0.25,1.01,0.87,26,95,15.3805,1586.6801,2232.5591,1146.54,1238.238,-0.4
