Date,BFCIUS Index,PCUSEQTR Index,OPCVTPCR Index,TRADCADS Index,SUM INX Index,SPXVOLC Index,RVOL Index,COR3M Index,CMDIBASS Index,EUR Curncy,MOVE Index,OPCVTOTC Index,OPCVNQP Index,GFSIFFND Index,GFSIRMKT Index,GFSIRSOL Index,GFSIRLIQ Index,NWHLNYHI Index,NWHLNDHI Index,TRADPAUS Index,HFRXED Index,NEIXCTA Index,HFRXEH Index,NQBUY Index,H15X10YR Index
5/26/2011,-0.033,0.61,0.76,18973,2340.58,2605.95,10.02,54.54,249.55,1.4145,74.3,8103.106,,0.04,0.01,0.49,0.28,63,76,66.95,1406.16,2013.916,1149.1,538.812,0.76
5/25/2011,-0.061,0.5,0.752,18760,2355.78,2808.57,10.14,56.5,250.76,1.4088,75.8,8214.725,,0.04,0.06,0.48,0.28,38,46,65.19,1408.64,2002.026,1146.1,534.701,0.8
5/24/2011,-0.094,0.61,0.869,18619,2441.71,2629.43,10.55,56.92,245.75,1.41,76.7,7071.78,,0.03,0,0.49,0.24,42,50,64.12,1409.19,2004.347,1143.6,533.6,0.79
5/23/2011,-0.153,0.7,1.014,18760,2589.68,2520.58,10.56,57.28,243.54,1.4048,78,7450.484,,-0.01,0.03,0.5,0.23,17,36,64.37,1409.16,2002.847,1140.44,534.583,0.84
5/20/2011,-0.09,0.76,1.067,19189,2739.06,2636.81,9.85,54.8,248.32,1.4161,79.8,9086.402,,-0.02,-0.04,0.43,0.19,69,58,68.87,1412.87,2019.346,1151.03,541.141,0.85
5/19/2011,0.008,0.71,0.929,19490,2800.11,2511.45,10.65,50.61,249.92,1.4309,79.8,7946.634,,-0.04,0,0.41,0.21,137,79,70.95,1414.06,2022.5,1152.91,544.89,0.91
5/18/2011,-0.082,0.7,0.819,19360,2805.07,2761.7,10.79,51.91,247.86,1.425,77.9,8704.697,,-0.06,0,0.4,0.18,87,52,71,1412.15,2016.184,1151.58,543.193,0.82
5/17/2011,-0.162,0.76,0.923,19014,2832.07,3105.88,11.11,53.97,247.33,1.4237,78.1,10137.74,,-0.12,0.04,0.41,0.22,56,32,67.72,1409.3,2012.769,1146.28,535.931,0.82
5/16/2011,-0.207,0.62,0.835,19061,2953.92,2744.73,11.18,54.85,244.79,1.4156,80.3,8653.528,,-0.18,0.02,0.39,0.2,80,40,69.25,1413.15,2019.299,1152.4,538.764,0.81
5/13/2011,-0.156,0.75,0.956,19232,3055.49,2766.56,10.97,52.55,251.88,1.4119,82.1,8210.782,,-0.21,0.04,0.39,0.21,147,94,71.37,1415.68,2021.268,1156.95,541.729,0.79
5/12/2011,-0.097,0.66,0.763,19573,3099.92,2963.11,10.63,51.31,244.29,1.4246,81.9,10213.16,,-0.23,0.05,0.38,0.22,136,117,74.5,1417.58,2027.888,1163.16,545.294,0.79
5/11/2011,-0.163,0.67,0.903,19351,3064.87,2990.55,10.79,52.29,249.15,1.4192,83.2,8994.961,,-0.24,0,0.39,0.18,98,95,73.68,1420.12,2036.938,1166.48,542.366,0.76
5/10/2011,-0.064,0.59,0.424,19678,3058.99,2581.72,10.09,52.79,253.28,1.4409,80.1,15037.25,,-0.25,-0.03,0.39,0.16,202,143,76.49,1420.71,2054.337,1173.49,547.892,0.74
5/9/2011,-0.189,0.64,0.814,19286,2960.61,2207.9,9.73,55.13,252.2,1.4365,82.4,6470.779,,-0.27,0.01,0.42,0.17,92,83,74.19,1418.42,2045.739,1171.58,542.237,0.69
5/6/2011,-0.251,0.63,1.017,19076,2945.24,3211.39,9.64,56.45,248.38,1.4316,84.1,9369.418,,-0.29,0,0.42,0.16,104,76,73.4,1416.01,2040.747,1165.7,538.037,0.71
5/5/2011,-0.191,0.64,0.965,18872,2986.23,3426.67,9.58,55.6,251.53,1.4539,83.4,10959.27,,-0.3,-0.07,0.41,0.18,72,49,73.05,1414.99,2039.767,1162.94,535.873,0.7
5/4/2011,-0.124,0.72,1,19092,3081.28,3333.67,9.03,54.9,262.75,1.4827,80.2,9390.144,,-0.35,-0.15,0.4,0.15,72,55,75.03,1419.62,2090.746,1169.29,537.227,0.7
5/3/2011,-0.095,0.63,0.546,19350,3137.12,3510.69,8.71,54.48,263.59,1.4825,80.1,15817.36,,-0.36,-0.18,0.39,0.2,110,57,77.14,1422.58,2105.79,1180.95,542.007,0.73
5/2/2011,-0.043,0.51,0.829,19473,3121.75,2991.29,8.75,53,,1.483,76.3,8608.739,,-0.32,-0.22,0.39,0.21,321,178,78.71,1422.1,2122.136,1187.31,545.083,0.75
4/29/2011,-0.001,0.58,0.831,19508,3038.26,3373.61,8.75,51.86,,1.4807,76.8,8943.587,,-0.26,-0.23,0.38,0.21,331,208,80.04,1421.7,2121.764,1192.23,547.087,0.75
4/28/2011,0.021,0.55,0.781,19453,2897.46,3213.96,9.05,50.45,266.33,1.4822,76.8,9604.716,,-0.18,-0.24,0.4,0.2,331,171,79.69,1419.45,2111.157,1190.05,545.198,0.78
4/27/2011,-0.025,0.6,0.702,19320,2775.32,3193.35,9.23,53.2,265.37,1.4788,79.2,10523.99,,-0.06,-0.24,0.43,0.16,275,151,79.61,1420.49,2100.211,1190.85,543.623,0.81
4/26/2011,-0.067,0.58,0.791,19064,2663.19,3302.87,9.02,53.35,266.55,1.4644,81.3,9407.742,,0,-0.22,0.45,0.16,303,163,78.97,1418.94,2092.21,1188.58,540.205,0.76
4/25/2011,-0.072,0.58,0.718,18749,2575.53,2313.07,8.53,53.53,,1.4582,74.8,7031.989,,0.03,-0.24,0.45,0.19,178,121,77.61,1414.78,2084.871,1185.65,535.804,0.79
4/21/2011,0.03,0.63,0.839,18883,2543.91,3054.29,9.11,53.29,270.56,1.4552,76.6,8739.309,,0.04,-0.25,0.44,0.19,215,149,77.54,1414.47,2085.324,1188.43,536.652,0.83
4/20/2011,-0.115,0.52,0.767,18702,2482.64,3533.09,9.01,53.49,267.32,1.4523,77.4,10700.21,,0.06,-0.24,0.43,0.16,179,136,77.22,1412.15,2079.073,1186.73,532.33,0.82
4/19/2011,-0.22,0.65,0.788,18323,2458.8,3156.41,7.7,54.46,262.73,1.4335,80.2,7924.81,,0.06,-0.21,0.47,0.19,55,71,74.34,1409.04,2048.349,1179.61,524.688,0.76
4/18/2011,-0.289,0.62,0.908,18125,2539.98,3619.89,9.07,54.91,265.72,1.4235,82.8,8957.382,,0.09,-0.16,0.49,0.2,20,43,74.03,1409.07,2035.566,1180.14,522.109,0.8
4/15/2011,-0.171,0.62,0.91,18541,2685.52,3249.96,8.3,52.79,266.41,1.443,81.5,10023.87,,0.13,-0.22,0.41,0.19,94,77,76.88,1413.33,2074.47,1191.75,528.665,0.82
4/14/2011,-0.176,0.7,0.932,18253,2736.76,2994.39,9.37,51.98,263.76,1.4488,82.2,8691.684,,0.12,-0.21,0.4,0.19,55,51,75.92,1413.48,2070.971,1191.36,524.9,0.89
4/13/2011,-0.198,0.66,0.782,18227,2851.27,2910.87,11.66,52.91,270.27,1.4443,83.9,8880.108,,0.12,-0.21,0.39,0.17,43,43,75.63,1416.09,2071.281,1193.79,524.111,0.88
4/12/2011,-0.218,0.6,0.859,18173,2987.71,3205.66,12.27,54.57,272.05,1.4477,85.2,10523.4,,0.12,-0.17,0.38,0.16,24,27,76.09,1415.57,2067.633,1192.81,522.244,0.9
4/11/2011,-0.151,0.62,0.903,18421,3144.43,2545.23,12.18,55.03,275,1.4436,85.8,7491.526,,0.14,-0.27,0.35,0.18,95,62,77.87,1418.48,2094.573,1201.21,524.564,0.96
4/8/2011,-0.219,0.59,0.882,18504,3230.22,2695.26,12.37,54.75,275.5,1.4483,88.5,7974.616,,0.18,-0.28,0.33,0.19,141,75,79.09,1420.74,2102.853,1208.78,526.05,0.95
4/7/2011,-0.208,0.53,0.874,18786,3245.18,3120.55,13.92,52.9,272.6,1.4308,88.8,7348.735,,0.23,-0.27,0.35,0.17,137,115,80.69,1420.29,2077.848,1206.11,529.294,0.99
4/6/2011,-0.133,0.57,0.73,18956,3192.7,3293.15,13.92,51.54,266.57,1.4331,89.7,8817.708,,0.27,-0.26,0.33,0.18,287,216,80.84,1419.85,2077.582,1204.04,531.818,0.99
4/5/2011,-0.125,0.58,0.381,18868,3073.83,3037.24,14.22,52.98,261.5,1.4223,85.1,16006.55,,0.28,-0.29,0.36,0.2,280,200,80.26,1417.27,2064.555,1207.01,531.497,0.94
4/4/2011,-0.242,0.6,0.884,18897,2948.86,2469.49,14.48,54.49,265.23,1.4221,85.4,6118.546,,0.32,-0.26,0.37,0.26,269,229,79.94,1414.93,2057.668,1207.1,531.54,0.91
4/1/2011,-0.188,0.51,0.871,18870,2808.85,3107.71,14.72,54.95,262.18,1.4237,87.5,9084.828,,0.39,-0.18,0.39,0.25,377,250,80.15,1412.3,2055.479,1205.25,531.139,0.94
3/31/2011,-0.209,0.56,0.863,18619,2649.54,3017.75,15.78,54.79,263.71,1.4158,90.9,6947.768,,0.43,-0.15,0.44,0.27,233,195,79.25,1407.8,2048.183,1198.35,527.037,0.99
3/30/2011,-0.225,0.54,0.8,18680,2521.76,2934.88,15.79,55.03,265.27,1.4127,89.6,8051.121,,0.45,-0.12,0.44,0.26,265,197,78.74,1407.85,2032.069,1195.92,526.715,1
3/29/2011,-0.201,0.55,0.698,18386,2393.06,2625.58,16.64,55.82,263.91,1.4113,91.8,7569.326,,0.48,-0.09,0.44,0.26,110,109,77.31,1405.04,2026.936,1198.6,522.68,1.03
3/28/2011,-0.32,0.57,0.61,18056,2316.13,2453.56,16.61,57.26,265.72,1.4087,93.8,8559.429,,0.55,-0.09,0.44,0.26,112,104,76.35,1406.77,2025.381,1202.24,518.395,1.01
3/25/2011,-0.244,0.57,0.838,18247,2286.83,2758.38,16.99,56.69,269.46,1.4088,93.5,8714.572,,0.62,-0.11,0.42,0.23,204,155,76.79,1407.03,2031.162,1206.53,520.506,1.02
3/24/2011,-0.247,0.57,0.815,18079,2212.93,3120.31,16.96,56.08,269.27,1.4177,90.1,9637.734,,0.66,-0.08,0.42,0.24,132,112,76.52,1406.67,2040.891,1207.43,518.286,0.95
3/23/2011,-0.325,0.61,0.812,17710,2171.74,3086.84,16.77,58.78,268.6,1.4088,91.7,9049.341,,0.67,-0.01,0.45,0.23,83,75,75.93,1403.03,2033.709,1206.01,513.374,0.98
3/22/2011,-0.388,0.56,0.793,17632,2174.26,2802.34,18.19,59.86,261.92,1.4196,91.9,7933.018,,0.7,-0.05,0.45,0.27,88,73,75.31,1401.39,2037.674,1199.18,512.903,0.95
3/21/2011,-0.439,0.5,0.698,17832,2186.48,3766.88,18.16,58.1,263.41,1.4226,95.6,9823.849,,0.7,0.05,0.44,0.27,121,97,76.17,1401.52,2037.861,1199.7,515.054,0.9
3/18/2011,-0.652,0.7,0.948,17428,2167.64,4284.02,17.45,60.78,262.39,1.4182,100.3,11046.97,,0.68,0.18,0.41,0.28,45,51,72.89,1399.86,2029.4,1197.31,507.668,0.85
3/17/2011,-0.765,0.75,0.517,17212,2249.7,3400.76,17.5,61.64,259.72,1.4021,103.7,18945.18,,0.64,0.38,0.47,0.27,28,36,70.48,1398.88,2024.967,1193.93,504.912,0.82
3/16/2011,-0.948,0.79,1.207,16860,2416.62,4712.51,16.94,62.63,256.97,1.39,103.6,12516.46,,0.59,0.31,0.52,0.28,25,32,68.96,1393.36,2010.457,1186.76,501.024,0.85
3/15/2011,-0.597,0.72,1.033,17290,2686.2,4196.62,15.47,62.07,250.24,1.3998,94.6,12722.06,,0.51,0.24,0.48,0.25,21,25,73.24,1394.38,2013.279,1189.83,507.099,0.93
3/14/2011,-0.418,0.68,0.9,17653,2895.08,3315.21,15.13,57.39,256.24,1.3992,90.8,8421.724,,0.49,-0.1,0.43,0.29,36,35,76.28,1400.96,2051.116,1199.96,512.674,0.93
3/11/2011,-0.338,0.63,0.941,17943,3028.89,2969.13,15,57.36,252.62,1.3903,91.7,8183.476,,0.5,-0.17,0.45,0.27,30,40,77.38,1403.2,2052.215,1207.92,517.115,0.96
3/10/2011,-0.458,0.74,0.853,17634,3110.43,3739.23,14.83,59.37,256.79,1.3798,94.2,12752.97,,0.51,-0.2,0.45,0.23,19,31,77.32,1404.85,2051.632,1210.27,514.687,0.91
3/9/2011,-0.365,0.61,0.832,18083,3246.26,2963.66,13.39,60.12,265.95,1.3909,90.9,7445.947,,0.5,-0.27,0.41,0.21,141,89,80.39,1410.88,2078.315,1226.02,522.263,0.98
3/8/2011,-0.309,0.55,0.7,18080,3270.94,3416.01,13.55,57.77,261.65,1.3905,91.2,9948.945,,0.49,-0.26,0.4,0.21,131,96,80.16,1411.14,2076.29,1228.72,522.735,1.01
3/7/2011,-0.371,0.63,0.834,17745,3276.87,3322.86,13.25,57.53,271.41,1.3968,94.6,9034.022,,0.5,-0.26,0.42,0.22,148,104,78.18,1407.98,2089.597,1229.99,517.229,1
3/4/2011,-0.286,0.57,0.882,18085,3362.37,3635.16,12.98,53.82,275.08,1.3987,94.6,8939.737,,0.5,-0.2,0.4,0.2,140,104,79.84,1408.7,2097.048,1233.78,521.556,1
3/3/2011,-0.256,0.55,0.785,18384,3355.57,3500.34,12.74,53.94,273.09,1.3969,100.4,8965.01,,0.5,-0.22,0.39,0.26,216,156,80.9,1409.8,2093.019,1232.9,524.186,1.09
3/2/2011,-0.264,0.54,0.815,17938,3281.39,3228.66,12.6,57.56,270.64,1.3866,96.6,8147.567,,0.5,-0.21,0.43,0.24,67,57,78.94,1407.2,2080.697,1234.22,516.006,1.01
3/1/2011,-0.288,0.61,0.87,17811,3293.38,3699.62,12.89,56.97,273.69,1.3777,97.5,9304.834,,0.49,-0.26,0.42,0.23,181,93,78.64,1406.63,2071.512,1235.48,514.229,1
2/28/2011,-0.149,0.54,0.842,18243,3341.61,3265.82,13.12,50.2,271.41,1.3806,90.5,7106.827,,0.49,-0.24,0.4,0.28,254,147,80.88,1405.29,2070.034,1237.04,521.964,1.03
2/25/2011,-0.235,0.5,0.829,18074,3290.87,2942.11,12.99,51.34,267.74,1.3754,93.1,8380.772,,0.44,-0.18,0.43,0.3,127,92,79.92,1405.58,2059.327,1230.52,518.854,1.02
2/24/2011,-0.352,0.71,0.92,17672,3282.1,3935.16,12.56,57.12,262.46,1.38,96.9,9790.243,,0.39,-0.06,0.48,0.36,65,50,77.92,1401.66,2050.959,1224.65,511.73,1.05
2/23/2011,-0.516,0.72,0.85,17639,3369.08,4529.62,12.55,58.42,264.49,1.3749,96.7,13279.75,,0.33,-0.12,0.47,0.25,47,46,77.7,1403.22,2048.413,1228.74,511.489,1.1
2/22/2011,-0.461,0.7,0.947,17949,3469.54,4335,12.55,54.64,267.53,1.365,97.3,11648.19,,0.29,-0.19,0.43,0.28,126,80,79.27,1404.48,2046.433,1232.64,516.662,1.12
2/18/2011,-0.209,0.62,0.797,18388,3520.66,3122.35,10.37,49.16,270.16,1.3693,94.3,11171.35,,0.24,-0.31,0.36,0.34,335,255,82.7,1408.95,2072.815,1239.83,525.905,1.25
2/17/2011,-0.215,0.5,0.742,18291,3425.64,3027.7,10.35,48.17,268.5,1.3609,94.4,10546.86,,0.21,-0.31,0.35,0.35,349,208,82.06,1409.46,2068.746,1240.79,524.535,1.31
2/16/2011,-0.191,0.56,0.683,18140,3328.11,3349.9,10.9,48.46,271.32,1.3569,95.5,11757.43,,0.17,-0.28,0.37,0.31,324,213,81.78,1406.43,2060.879,1236.9,523.985,1.37
2/15/2011,-0.171,0.55,0.698,17915,3244.7,3068.01,10.72,47.43,274.61,1.3487,94.7,10100.02,,0.13,-0.24,0.39,0.33,199,151,80.89,1402.63,2057.083,1233.47,520.419,1.33
2/14/2011,-0.171,0.53,0.66,18021,3223.19,2899.76,10.93,45.59,274.63,1.3489,95.6,9585.905,,0.13,-0.21,0.39,0.34,338,286,81.46,1399.06,2062.623,1233.34,520.759,1.34
2/11/2011,-0.162,0.54,0.68,18024,3143.92,3299.02,10.92,45.38,269.24,1.3554,97.2,11632.68,,0.08,-0.2,0.37,0.39,316,240,81.73,1397.53,2058.034,1230.8,520.644,1.36
2/10/2011,-0.182,0.56,0.755,17794,3057.32,3791.08,11.13,46.47,268.8,1.3603,100.5,10156.18,,0.02,-0.16,0.38,0.37,173,173,81.17,1396.82,2063.194,1229.33,515.722,1.39
2/9/2011,-0.169,0.54,0.858,17670,3031.03,3106.22,11.2,45.32,272.48,1.3733,99.3,9085.217,,-0.01,-0.19,0.36,0.33,186,168,81.45,1397.51,2076.616,1232.93,514.068,1.34
2/8/2011,-0.133,0.54,0.651,17756,2999.68,2957.09,11.17,46.24,270.63,1.3625,101.2,9238.106,,-0.03,-0.17,0.32,0.34,252,171,81.93,1399.28,2074.268,1234.29,513.652,1.39
2/7/2011,-0.208,0.47,0.696,17588,2907.94,3233.89,11.1,47.43,275.64,1.3583,101.4,10704.68,,-0.06,-0.16,0.33,0.39,335,259,81.43,1395.71,2069.453,1231.09,512.463,1.32
2/4/2011,-0.225,0.64,0.801,17375,2838.01,3201.53,10.93,47.81,271.97,1.3581,105.1,8652.801,,-0.06,-0.15,0.35,0.34,209,168,80.24,1391.79,2069.94,1231.47,508.887,1.3
2/3/2011,-0.288,0.59,0.866,17235,2811.97,3494.72,11.02,50.4,270.85,1.3634,102.3,8858.942,,-0.07,-0.11,0.38,0.36,184,141,80.26,1391.3,2067.617,1236.92,507.156,1.23
2/2/2011,-0.401,0.46,0.638,17103,2767.7,3253.26,11,51.89,270.48,1.3811,102.5,9379.83,,-0.11,-0.1,0.38,0.35,261,163,79.75,1389.95,2076.132,1232.71,504.295,1.16
2/1/2011,-0.411,0.5,0.663,17263,2719.39,3774.62,11.48,51.88,268.69,1.3829,97.2,13523.66,,-0.14,-0.07,0.38,0.37,316,189,80.63,1391.11,2073.872,1236.02,506.256,1.11
1/31/2011,-0.528,0.61,0.899,16877,2641.37,3489.93,10.03,55.45,264.59,1.3694,96.2,7843.421,,-0.17,-0.06,0.45,0.38,116,69,77.98,1386.51,2045.761,1234.21,500.745,1.08
1/28/2011,-0.59,0.67,0.899,16638,2655.48,4549.17,9.66,57.02,261.41,1.3611,90.3,5436.852,,-0.21,-0.12,0.48,0.37,148,100,77.22,1385.23,2037.552,1233.93,498.012,1.09
1/27/2011,-0.373,0.56,0.698,17077,2732.6,3531.79,7.34,49.91,257.47,1.3734,93.2,4133.952,,-0.23,-0.17,0.43,0.39,256,156,79.91,1386.91,2053.424,1235.4,506.022,1.16
1/26/2011,-0.293,0.58,0.734,16938,2690.33,3646.06,7.32,51.48,253.9,1.3713,93.3,4387.031,,-0.26,-0.11,0.41,0.34,246,160,81.23,1389.24,2048.344,1241.09,503.74,1.16
1/25/2011,-0.346,0.65,0.732,16804,2652.88,3798.79,7.17,53.31,253.13,1.3681,93.5,4730.85,,-0.27,-0.1,0.41,0.48,101,70,80.36,1385.78,2037.223,1238.17,501.175,1.11
1/24/2011,-0.349,0.53,0.655,16828,2669.05,3202.58,7.19,54.68,256.7,1.3638,93.7,4825.429,,-0.26,-0.06,0.37,0.46,121,87,80.05,1384.43,2042.488,1238.32,500.038,1.18
1/21/2011,-0.404,0.56,0.65,16609,2691.96,4035.47,7,55.36,256.73,1.3621,95.3,6667.342,,-0.27,-0.02,0.42,0.44,76,68,79.02,1382.22,2037.176,1238.65,496.398,1.2
1/20/2011,-0.367,0.69,0.778,16592,2781.31,4103.63,7.25,53.49,255.64,1.3473,97.8,6082.033,,-0.27,0.01,0.45,0.46,37,36,79.44,1382.38,2028.343,1237.27,495.304,1.22
1/19/2011,-0.326,0.48,0.711,16633,2884.69,3817.12,7.28,52.77,263.37,1.3473,93.4,11346.46,,-0.31,-0.05,0.44,0.48,167,148,79.33,1383.66,2049.175,1241.97,496.637,0.99
1/18/2011,-0.255,0.46,0.498,16994,2950.66,4665.88,6.35,47.02,263.19,1.3387,97.6,6731.352,,-0.33,-0.06,0.44,0.51,299,277,81.56,1385.95,2052.216,1246.34,501.654,0.99
1/14/2011,-0.247,0.37,0.481,16882,2919.29,4034.98,6.61,48.21,260.01,1.3388,96.4,6912.075,,-0.35,-0.05,0.44,0.52,228,246,81.44,1384.69,2042.666,1251.17,499.844,1
1/13/2011,-0.328,0.51,0.629,16672,2886.16,3581.42,6.36,51.48,261.83,1.3364,96.4,5076.776,,-0.32,-0.04,0.47,0.54,233,208,80.37,1384.89,2050.927,1255.57,497.136,0.97
1/12/2011,-0.385,0.46,0.724,16722,2862.76,3444.04,6.34,51.03,260.89,1.3131,98.3,9766.979,,-0.28,-0.01,0.47,0.57,304,233,80.44,1384.48,2052.486,1259.75,497.442,0.98
1/11/2011,-0.436,0.54,0.5,16412,2808.06,3221.34,5.59,52.61,258.11,1.2974,100.3,5586.708,,-0.26,0.02,0.55,0.54,219,232,78.63,1383.56,2038.642,1254.1,494.988,0.97
1/10/2011,-0.534,0.55,0.742,16293,2810.18,3384.43,5.79,52.89,255.23,1.2951,102.5,7210.728,,-0.25,0.1,0.61,0.51,118,158,77.9,1380.84,2038.223,1237.47,493.681,0.96
1/7/2011,-0.505,0.5,0.646,16309,2834.59,4209.18,5.95,53.08,256.85,1.2907,107.5,5170.54,,-0.24,0.11,0.57,0.49,132,152,78.36,1380.28,2041.81,1239.3,492.51,0.98
1/6/2011,-0.51,0.48,0.57,16384,2858.03,4167.51,6.03,53.8,260.17,1.3003,112.9,5373.296,,-0.22,0.14,0.52,0.47,191,188,79.56,1380.59,2042.038,1242.14,494.002,1.03
1/5/2011,-0.415,0.49,0.514,16484,2852.82,3903.33,5.98,53.14,256.23,1.3149,116.2,5923.9,,-0.2,0.14,0.45,0.49,167,150,80.13,1380.35,2046.348,1242.97,495.097,1.08
1/4/2011,-0.449,0.44,0.508,16341,2799.28,3752.99,5.71,55.49,262.46,1.3308,102.8,6172.955,,-0.19,0.11,0.44,0.59,184,155,78.56,1379.03,2053.398,1242.25,493.67,1.01
1/3/2011,-0.503,0.4,0.572,16524,2760.65,3596.96,5.77,55.78,,1.3361,105.9,10437.5,,-0.17,0.19,0.5,0.55,372,294,80.5,1375.71,2079.502,1239.68,497.749,1.05
12/31/2010,-0.557,0.73,0.584,16203,2656.86,1409.26,6.42,57.87,261.32,1.3384,110.4,5838.58,,-0.22,0.19,0.52,0.57,116,92,78.39,1374.64,2075.842,1236.33,492.766,1
12/30/2010,-0.545,0.52,0.764,16290,2612.91,1397.78,9.79,58.26,257.71,1.3291,111.3,4489.44,,-0.21,0.18,0.51,0.57,148,127,78.07,1373.14,2070.467,1225.97,494.175,1.08
12/29/2010,-0.487,0.54,0.645,16378,2567.64,1494.86,9.97,57.52,255.72,1.3225,111.3,5030.8,,-0.2,0.16,0.53,0.56,182,133,78.35,1374.18,2076.134,1223.89,494.381,1.06
12/28/2010,-0.442,0.56,0.346,16314,2508.27,1646.09,9.99,57.96,,1.3115,110.2,9008.16,,-0.2,0.16,0.51,0.54,128,143,78.03,1373.16,2073.638,1221.38,493.086,1.17
12/27/2010,-0.484,0.57,0.563,16336,2478.49,1635.37,10.77,59.01,,1.3165,106.1,4910.61,,-0.18,0.14,0.53,0.56,109,144,78.39,1372.65,2064.527,1220.44,493.027,1.06
12/23/2010,-0.417,0.53,0.883,16324,2428.52,1927.9,11.97,57.64,250.66,1.3114,106.8,9761.12,,-0.19,0.11,0.52,0.53,131,107,78.33,1373.83,2067.879,1222.03,493.38,1.08
12/22/2010,-0.417,0.5,0.508,16497,2381.54,2848.87,12.97,54.3,254.38,1.31,106.4,9191.64,,-0.21,0.09,0.51,0.55,219,216,78.35,1372.02,2064.646,1220.53,494.724,1.03
12/21/2010,-0.472,0.53,0.252,16363,2312.21,2805.73,12.93,56.33,252.48,1.31,104.2,13926.6,,-0.23,0.09,0.52,0.54,254,217,77.17,1369.96,2059.694,1219.15,493.366,1.06
12/20/2010,-0.539,0.57,0.293,16139,2264.03,2893.2,12.8,57.15,249.22,1.3131,112.7,18490.49,,-0.3,0.13,0.54,0.55,210,237,75.82,1366.87,2045.512,1217.09,489.975,1.07
12/17/2010,-0.558,0.51,0.64,16043,2269.94,4693.79,13.84,56.19,245.84,1.3188,119.1,4974.78,,-0.33,0.16,0.53,0.53,180,230,75.24,1367.17,2040.08,1216.52,488.819,1.05
12/16/2010,-0.616,0.49,0.327,15959,2267.25,3622.55,13.84,56.66,244.2,1.3244,122.7,22963.381,,-0.33,0.2,0.51,0.53,125,170,75.63,1364.65,2034.353,1217.19,487.931,1.15
12/15/2010,-0.504,0.55,0.764,15649,2277.11,3635.25,14.73,56.45,245.44,1.3214,125.2,8340.688,,-0.37,0.19,0.49,0.53,159,175,73.84,1362.59,2035.64,1220.1,485.662,1.22
12/14/2010,-0.446,0.51,0.763,15879,2345.91,3514.83,14.66,55.27,249.48,1.3378,118.4,8941.026,,-0.38,0.16,0.48,0.54,179,161,76.01,1362.88,2039.901,1221.32,488.771,1.27
12/13/2010,-0.477,0.45,0.637,15829,2362.14,3740.67,15.2,54.58,247.26,1.3391,110.4,8994.759,,-0.39,0.14,0.51,0.56,278,278,76.28,1361.59,2038.419,1218.27,489.195,1.11
12/10/2010,-0.444,0.42,0.563,15883,2352.15,3703.22,15.25,51.23,245.75,1.3226,110.8,10247.64,,-0.4,0.16,0.54,0.53,210,255,76.08,1360.48,2027.622,1213.06,489.394,1.16
12/9/2010,-0.48,0.43,0.683,15613,2322.92,3615.2,15.17,51.38,244.95,1.3239,109,8319.706,,-0.43,0.16,0.53,0.52,156,186,73.73,1358.48,2028.815,1209.19,486.174,1.09
12/8/2010,-0.534,0.49,0.744,15484,2332.04,3753.17,15.35,53.86,241.56,1.3262,112.1,8382.233,,-0.48,0.17,0.53,0.47,129,171,73.2,1359.61,2025.707,1212.16,485.405,1.07
12/7/2010,-0.616,0.47,0.485,15436,2354.63,5319.47,15.31,54.96,245.25,1.3261,110.4,15349.08,,-0.49,0.15,0.52,0.48,423,349,73.18,1359.9,2034.709,1206.1,485.979,0.92
12/6/2010,-0.63,0.49,0.675,15419,2333.42,2867.33,15.36,53.85,238.61,1.3308,98.2,7335.46,,-0.48,0.15,0.58,0.51,260,232,72.36,1362.68,2040.944,1207.81,485.992,0.79
12/3/2010,-0.601,0.52,0.708,15536,2301.16,3086.82,16.74,54.35,239.51,1.3414,102.7,8101.489,,-0.49,0.14,0.57,0.51,276,234,72.56,1362.54,2037.149,1204.81,486.84,0.86
12/2/2010,-0.673,0.46,0.662,15405,2255.36,4132.72,16.76,57.19,238.84,1.3209,109.3,10039.19,,-0.47,0.22,0.59,0.51,283,222,71.69,1359.92,2031.28,1197.02,485.479,0.84
12/1/2010,-0.743,0.45,0.716,15028,2237.73,3821.46,16.41,64.62,234.57,1.3139,110.1,8482.916,,-0.49,0.25,0.67,0.62,256,239,68.52,1360.17,2023.984,1187.83,480.587,0.83
11/30/2010,-0.871,0.58,0.836,14559,2283.43,3897.65,14.66,66.68,229.39,1.2983,101.9,7548.24,,-0.51,0.3,0.79,0.61,75,86,63.13,1359.6,2009.047,1175.37,473.258,0.74
11/29/2010,-0.761,0.71,0.869,14757,2430.37,2914.73,14.53,61.94,229.73,1.3125,100.4,6865.979,,-0.55,0.22,0.75,0.52,61,96,65.86,1360.31,2006.998,1178.99,475.293,0.73
11/26/2010,-0.788,0.66,0.467,14885,2535.92,1151.91,14.51,65.77,228.57,1.3242,100.8,5682.758,,-0.6,0.21,0.67,0.52,70,113,66.99,1362.82,2005.932,1180.46,477.002,0.75
11/24/2010,-0.592,0.52,0.707,15245,2622.78,2677.02,13.96,58.65,227.02,1.3335,101,7149.871,,-0.64,0.15,0.62,0.41,145,184,68.27,1364.72,2016.695,1180.08,479.252,0.8
