"XLK","XLV","XLY","XLF","XLI","XLP","XLU","XLB","XLE"
52.491024,72.025505,85.90139,22.311712,63.259811,50.347771,46.839066,49.381763,52.752895
52.399029,72.144356,85.877571,22.286943,63.466782,49.818871,47.053856,49.594742,53.625622
53.176716,72.896561,86.534874,22.516331,63.854908,50.05928,46.897324,49.989532,53.285915
52.749928,73.137978,85.448898,22.323647,63.171082,49.863388,46.923416,49.714108,52.606491
53.043938,74.066605,85.58226,22.140135,62.746006,49.720924,46.645145,49.190796,51.757229
53.062908,74.837364,85.38221,22.002504,62.616631,49.391468,46.427742,49.24588,51.724857
53.39484,74.725929,85.277435,21.919926,62.847656,49.409275,46.271221,49.438671,52.072655
53.110317,74.651642,85.58226,22.039207,62.866135,49.605167,46.584274,49.585556,51.959419
52.237801,73.973747,84.905899,22.149311,62.394852,49.177761,46.062515,49.282604,51.87854
52.892197,74.36377,85.76326,22.497974,62.958538,49.355854,45.619015,49.732449,52.161633
51.943794,73.68586,84.934494,22.653957,62.422573,48.830502,45.253788,49.135708,52.274868
51.896374,73.58371,85.38221,22.635603,62.940063,48.919544,45.184216,49.401951,52.509426
51.53598,73.71373,85.296486,22.965919,63.32819,48.875019,44.975521,49.83345,53.520481
52.048115,74.150192,85.086937,23.002619,63.513004,48.839413,44.758121,49.66819,52.436642
51.573921,73.193703,84.220039,22.828285,62.958538,48.563374,44.740719,49.447865,51.854279
52.17141,73.565163,84.972595,22.98427,63.448318,48.536659,44.775513,49.704922,51.773396
52.550774,73.42585,85.15358,22.956745,63.633141,48.198303,44.740719,50.017063,51.943249
52.66457,73.342285,84.982117,22.754887,63.577679,48.064743,44.714634,49.943626,52.226334
53.347424,73.843727,85.62989,22.828285,63.92886,48.331867,45.09726,50.522007,52.371918
53.451748,73.908737,85.639397,22.965919,63.882637,48.340771,44.940727,50.466927,52.582222
53.925949,74.410194,85.915688,22.864985,64.159859,48.723644,45.149437,50.723991,52.897675
53.935436,74.140892,86.125237,22.79159,64.122879,48.777081,45.358139,50.824978,52.832962
54.182007,74.196602,86.515839,22.754887,63.975067,48.777081,45.488575,50.613819,52.582222
54.45705,74.800209,86.934982,22.764061,64.039742,48.955154,45.679886,51.100414,53.350605
54.570862,75.292374,86.753967,22.754887,63.67934,48.964069,46.010338,50.723991,53.188854
54.504467,75.208809,86.811111,22.754887,63.559212,49.044193,46.340782,50.733173,52.663109
54.637249,75.180954,86.515839,22.855814,63.420586,48.883923,45.905983,50.68726,52.566048
54.532921,74.642357,87.125496,23.140249,63.337429,49.22229,45.645103,51.228935,53.22929
54.74157,74.391609,87.087379,22.98427,63.420586,49.213379,46.079903,50.916779,53.285915
54.532921,73.880882,87.725632,22.855814,63.0602,49.694214,46.192947,50.733173,53.82782
54.476013,74.252327,87.058792,22.855814,63.208042,49.275711,46.123383,50.549545,53.763123
54.210464,74.187325,87.030235,23.020969,63.124886,49.2579,46.279911,50.163963,53.884445
54.485504,74.020172,87.18264,23.186129,62.940063,49.204479,46.540787,50.200691,53.876366
54.637249,73.85302,86.944496,23.222828,63.217293,49.168858,46.740795,50.246582,53.674152
54.513954,73.973747,86.706337,23.140249,63.531483,49.124336,46.975586,49.870174,52.921936
54.637249,73.806587,86.715843,23.29623,63.651611,48.990776,46.76688,50.108883,53.091793
54.969181,73.964455,86.915916,23.259531,63.651611,49.355854,46.914715,50.136429,52.687374
54.893314,73.620865,86.963531,23.195299,63.457558,49.168858,47.106026,49.741646,52.566048
54.864857,73.704437,86.458664,23.195299,63.476028,49.249001,46.862534,49.787548,52.614582
53.78368,72.785103,85.163124,22.782412,62.67207,49.044193,47.010368,49.218338,52.056492
54.153557,72.989403,85.601318,22.690657,62.709061,49.079819,46.732105,49.098988,51.716778
55.016594,73.481583,86.210991,23.002619,63.365135,49.320236,47.001675,49.558029,51.563091
55.101959,73.481583,85.420303,23.020969,63.226524,49.569546,47.262547,49.567211,51.368973
55.263187,73.68586,85.858513,22.975096,63.402119,49.738724,47.453857,50.053787,50.875587
54.182007,72.766533,84.486763,22.580549,62.302437,49.284611,47.114723,49.291779,50.15572
54.125107,72.432228,84.067627,22.589727,62.05294,49.151054,47.392994,49.310143,50.406464
54.106148,72.757248,84.220039,22.525497,62.154591,49.329132,47.566914,49.356041,50.14764
54.912285,73.63945,85.125008,22.773233,62.866135,49.338039,47.671261,49.998707,50.479256
54.779499,73.082253,84.401031,22.699833,62.274712,49.195572,47.827801,49.906902,50.697643
54.732086,73.295853,84.220039,22.699833,62.080666,48.51886,47.793007,49.815083,50.73
54.722603,73.314407,84.429604,22.764061,62.376369,48.679127,47.949535,49.971169,50.956467
54.826927,73.704437,84.477219,22.617254,62.339401,48.536659,48.036495,50.044613,50.73
55.064037,73.843727,84.401031,22.54385,62.79221,48.705841,47.93214,49.805908,50.665291
55.462345,74.22448,85.010696,22.635603,63.050957,48.696945,47.793007,50.173138,50.689552
55.794296,75.487396,85.410797,22.663132,63.263496,48.714748,47.801708,50.558735,50.932213
55.746868,75.431694,85.801369,22.727358,63.318924,48.946262,47.65387,50.889244,51.425594
55.2537,75.106651,85.448898,22.241064,62.681313,49.017494,47.775616,50.310852,51.708683
55.301125,75.468811,85.982361,22.296114,62.746006,49.22229,47.558216,50.439384,52.54987
55.490803,76.304558,85.239334,21.910749,62.875385,49.293518,47.914749,50.522007,52.646931
55.035576,76.648178,84.944023,22.112606,63.087921,49.053104,48.140846,50.503647,52.088844
55.813259,77.24247,85.391747,22.497974,63.633141,49.355854,48.549557,51.164673,52.582222
55.946037,77.40963,85.772789,22.764061,63.938084,49.462696,47.740826,51.596169,52.905762
55.870163,77.12178,86.391975,22.80076,63.845669,49.489414,47.506042,51.577805,53.569004
55.680481,77.223923,85.925194,22.754887,64.150627,49.391468,47.906055,51.752232,53.82782
55.907959,76.976913,85.684288,22.822145,64.416122,49.477482,47.97353,51.754082,53.954845
55.955551,76.958267,85.38797,23.089336,64.778175,49.549164,47.482838,52.040226,54.184303
56.203018,76.352448,85.31147,23.2644,64.843147,49.396843,47.386448,52.307899,54.405556
55.97459,76.42701,85.598259,23.402605,65.316597,48.921955,47.035954,52.4925,54.77433
55.670013,76.035561,85.454849,23.457888,65.511551,48.456039,47.027195,52.381744,54.790718
55.69857,76.035561,85.598259,23.430243,65.678635,48.312668,46.641655,52.19714,55.06934
55.04184,75.811882,85.416611,23.402605,65.678635,48.662121,47.071007,52.289436,55.864246
55.241714,75.690697,85.426178,23.393393,65.678635,48.778595,46.983383,52.058689,55.839657
55.803261,75.662758,85.894615,23.67901,65.752914,48.402283,46.352505,52.058689,56.077305
55.869892,75.727989,85.789452,23.715868,65.715775,48.402283,46.51899,52.427891,56.126476
56.250603,76.175369,86.114479,23.826435,65.910721,48.366436,46.483932,52.427891,56.118286
56.336266,76.948952,86.276993,24.029129,66.365593,48.276833,46.562794,53.00016,56.101891
56.469517,76.930321,86.640266,24.112051,66.653374,48.330589,46.431358,53.221695,56.044537
56.431454,77.303154,87.089577,24.001484,66.634819,48.482918,46.895763,53.240154,56.003555
56.973965,77.35907,87.577133,24.250254,66.792618,48.69796,46.851963,53.563213,56.257607
57.059616,77.256546,87.682289,24.277897,66.783348,48.214111,46.816906,53.443222,55.782303
57.202393,76.771866,87.405037,24.185762,66.597687,48.079708,46.878235,53.43399,55.897034
57.259499,76.948952,87.319016,24.296328,66.699799,48.500839,47.333881,53.470913,55.946194
57.449852,77.098091,87.366798,24.250254,66.662659,48.599403,47.535412,53.498604,56.077305
57.307095,77.014198,86.783676,24.065987,67.015427,48.805481,47.780758,53.60014,55.872444
57.583107,76.818474,87.2043,24.075197,66.894753,48.895081,47.447792,53.858593,55.839657
57.7925,76.482933,87.319016,24.231827,66.969009,48.912998,47.34264,53.821663,55.962582
57.7925,77.508186,87.366798,24.112051,66.792618,48.733795,47.623028,53.683212,55.995369
57.935265,77.620033,87.127838,24.241041,66.820488,48.671078,47.535412,53.553986,55.602009
57.763943,78.095345,87.127838,24.259472,67.006142,48.411232,48.034855,53.757053,55.42992
58.154175,78.179237,87.33815,24.545088,67.730225,48.294754,48.069908,54.218567,55.536449
57.878159,77.983521,86.745422,24.526663,67.3032,48.258911,48.096199,54.117035,55.249622
58.039974,77.461571,86.955742,24.701725,67.683815,48.088676,48.140007,54.421635,55.356163
57.725876,77.349731,86.621147,24.554306,67.015427,47.954269,47.92971,54.13549,54.971004
57.963825,76.576134,86.927063,24.692511,67.108253,47.99012,47.938477,54.855457,55.085732
59.52475,76.557495,88.332359,24.674086,67.136108,47.57795,48.236393,54.569317,55.184071
59.658001,75.737297,87.93084,24.572737,66.671944,47.174747,48.245159,54.310871,55.470898
59.914989,75.597504,87.940399,24.50824,66.402725,47.568981,48.297726,54.458549,55.651184
59.9245,75.783913,87.969078,24.545088,66.365593,47.72131,48.0261,54.726231,56.282177
59.953056,75.439064,87.309448,24.775433,66.746216,47.604832,48.201344,54.329323,56.118286
60.428951,76.063515,87.663155,24.674086,66.681236,47.613789,48.376591,54.301647,56.282177
60.562195,75.830521,88.303658,24.646442,66.718361,47.103062,48.192593,54.070885,57.568779
60.590759,75.988945,87.777885,24.30554,66.820488,47.631714,48.770897,54.126255,57.495029
60.923878,76.166039,87.873482,24.185762,66.709076,48.151394,48.805946,54.181641,57.216393
60.438469,76.175369,88.007324,24.102839,65.873581,48.142429,48.867271,53.720135,57.388481
60.438469,75.681389,88.303658,24.029129,65.966415,48.635231,48.639458,53.637054,57.085266
60.419434,75.755943,88.600021,24.065987,65.743629,48.912998,49.217766,53.91396,56.757481
60.295696,75.448364,88.676506,24.056772,65.56723,49.083241,49.831123,53.424763,55.839657
59.848358,75.234009,88.294113,24.121264,65.195923,48.563553,49.401775,53.101704,55.208656
60.685925,76.016937,89.030212,24.130476,65.808594,49.235565,49.244061,53.747818,54.9874
60.295696,75.718681,89.422165,24.102839,65.446556,49.065315,48.902328,53.821663,55.257824
60.524136,75.401787,89.594238,24.213404,65.743629,49.011555,48.753376,53.895504,55.126713
61.161823,76.063515,90.14872,24.287115,66.217072,49.172832,48.8848,54.181641,55.249622
61.047619,76.035561,90.234749,24.167334,66.291336,49.110126,48.8848,54.033962,55.470898
61.390259,76.212654,90.46418,24.158121,66.291336,49.074276,48.963661,54.310871,55.626591
61.390259,76.277893,90.53112,24.139696,66.402725,49.101158,49.173958,53.987804,55.061146
61.590122,76.83712,91.534866,24.766218,67.414589,49.504364,49.401775,54.587784,55.487278
60.229076,77.219254,91.926842,25.19005,68.008728,49.764198,49.42807,54.670853,55.790497
60.762077,77.797104,92.395264,25.355892,69.169128,50.221169,49.594543,54.975445,56.626362
60.447983,77.638672,92.357033,25.411173,68.315071,50.346607,49.42807,54.523167,57.101665
59.477165,76.687988,93.427704,25.798143,68.890625,50.821495,49.147675,55.086212,57.077076
59.496201,76.557495,92.892357,25.659941,68.305779,50.740852,48.525551,54.809299,56.83123
59.876919,76.492256,92.290108,25.567806,68.407906,51.063419,48.709557,54.48624,56.093704
60.248104,76.510887,92.529099,25.650726,69.039146,50.570618,48.797176,54.855457,56.257607
60.533653,77.36837,92.968842,25.807358,69.336212,50.705009,48.954903,54.855457,56.773869
61.057129,77.694588,93.169594,25.742868,69.196968,50.696049,49.252819,54.929295,57.183624
61.038094,78.002159,93.20784,26.000847,69.271248,50.705009,48.41164,54.938534,57.027908
61.057129,78.272461,93.284325,25.678368,69.540459,50.991734,48.543076,55.086212,56.945961
60.980984,77.480202,93.571098,25.512526,69.067009,50.767735,48.481739,54.477013,56.741096
61.676468,78.332695,93.975906,25.742083,69.554237,51.343632,48.659504,54.799801,56.689957
62.220997,78.360764,94.820045,25.973488,70.048904,51.316547,48.120018,55.60677,57.127163
61.838882,78.267181,94.695343,25.862413,70.067566,51.379734,47.244465,55.541843,57.20966
61.819763,78.014534,94.513084,25.816132,70.300903,51.289463,46.87302,55.560402,58.018101
61.69558,77.836731,95.126976,26.038286,70.356934,51.253365,46.315853,55.755184,59.247269
61.65736,77.584084,94.944748,25.964233,70.375587,51.33461,46.386604,55.968517,59.370998
61.246574,77.602798,95.155754,25.890181,70.450272,51.45195,46.112438,55.922146,59.890709
61.31345,77.733818,94.963905,25.917955,70.618271,51.442928,46.307003,55.996338,59.692734
61.41853,77.8461,95.222885,26.019775,70.758263,51.361687,46.563488,56.24678,59.783482
61.093708,77.368858,94.666557,25.834644,70.627594,51.352661,46.590019,56.144753,59.610237
61.848427,78.239128,96.105408,25.843901,71.047607,51.036724,46.156658,56.942444,60.591915
62.364315,78.98774,96.546654,25.982746,71.43029,51.018673,45.79406,57.341301,61.499352
62.679569,79.100029,96.86319,26.223412,71.952965,51.163097,45.413765,57.842171,61.870564
63.338764,79.773781,97.630592,26.297466,72.447655,51.38876,45.396076,58.30595,61.845833
63.577595,79.483673,97.745689,26.260445,72.746323,51.515137,45.820583,58.389431,62.21706
63.41518,80.419464,97.937531,26.464081,73.21302,51.442928,45.369541,58.296673,62.060307
63.195457,80.279083,97.870392,26.686234,73.203682,51.190166,44.874279,57.944206,61.986053
63.453396,80.625313,99.46273,26.815825,74.137032,51.117966,44.706249,58.704796,63.256489
63.825981,81.24292,100.748077,27.056488,74.827721,51.136024,44.449772,58.797562,63.866924
63.577595,81.645309,100.028641,26.982437,74.155716,51.370712,44.352486,58.111164,63.058495
64.532928,82.431343,100.508278,27.186083,74.566391,51.957447,44.626648,58.380157,63.61121
64.647568,82.450066,100.421944,27.149054,74.165047,51.803989,44.343639,58.343052,63.091503
64.771759,82.75885,101.294846,27.343441,74.379723,52.381699,44.210987,58.695526,63.00898
65.402267,83.301575,102.41713,27.565592,74.379723,52.77887,44.2729,58.556385,64.370148
65.688881,82.899208,103.280449,27.593359,74.417038,52.607368,44.697411,58.547119,64.271179
65.182549,83.142509,103.721695,27.77849,74.35173,52.715691,44.423241,58.797562,64.097908
65.067909,83.853714,103.539444,27.722952,74.426376,52.742767,45.113064,59.187126,63.594696
66.09967,85.659721,104.556236,27.926592,75.285065,52.995506,45.139603,59.446838,63.941189
65.497818,85.425766,104.26844,27.815519,74.781059,52.787895,44.564747,58.769733,62.976002
64.905518,83.629105,103.750473,27.454521,74.193039,52.435852,44.644337,58.343052,61.705585
65.392731,82.440689,103.414734,27.528572,74.417038,52.192142,45.139603,58.389431,61.746834
65.45005,82.468773,102.263664,27.78775,74.286392,51.966469,44.432091,57.591736,62.382046
63.510719,81.308426,101.285255,27.176826,72.792992,50.973537,44.113705,56.079819,59.775234
60.854881,77.705727,97.870392,25.806875,69.488884,49.12307,43.3885,53.937187,57.267414
62.603146,78.566628,100.373978,26.278952,70.758263,49.664673,42.742893,55.699524,57.721127
61.800655,78.473076,100.067024,26.297466,70.888939,49.448032,42.539474,55.198647,56.755955
59.240368,75.75,96.076614,25.140417,68.154182,48.382881,42.061897,53.260059,55.04007
60.692474,76.826118,96.719307,25.621746,68.891548,48.482178,42.946304,54.187618,54.998817
61.781551,77.546661,98.033455,25.982746,70.002243,48.978653,43.273529,55.282131,55.89801
61.93441,77.602798,98.541847,26.093822,70.160904,49.204311,43.468098,55.142998,55.667034
63.071247,78.48243,100.11499,26.714006,71.047607,49.177231,42.981674,55.885036,56.475468
64.274994,79.352684,101.00708,26.862108,72.120972,49.989632,43.936825,56.302444,56.335224
64.179443,79.9235,100.517876,26.825081,72.139633,50.188221,44.325954,56.098373,56.194984
64.236771,79.043869,100.210915,26.741776,71.411629,49.050858,43.751106,55.847931,55.889748
63.825981,78.716377,100.067024,26.778801,71.43029,48.464127,43.176247,55.653152,54.949337
63.902401,78.594719,100.191727,26.556644,71.906303,48.590504,43.397331,56.024166,55.551529
65.239876,79.848625,101.592209,26.954672,72.503654,49.059895,44.529362,56.849693,56.755955
66.262077,80.859261,102.44593,27.361952,73.50235,49.366791,44.396706,57.100132,57.094173
65.593346,80.017075,100.278061,27.102776,72.578308,48.716877,43.689201,56.311718,56.351727
65.125229,78.735077,99.827217,26.723261,71.542297,48.211388,43.3885,55.309959,55.056557
64.045708,77.481155,98.752876,26.260445,70.14225,48.103054,43.397331,54.744144,54.974072
64.657127,78.267181,98.848816,26.325235,70.123581,48.509262,43.282364,54.688496,55.229794
65.316307,78.978401,100.028641,26.695496,70.9636,48.933514,44.166763,55.411987,55.815514
65.459595,78.866096,100.719299,26.80657,71.280952,48.969624,43.574223,56.024166,55.848507
65.822632,79.26844,100.038246,26.760286,71.271614,48.527321,43.24699,55.82011,55.427792
66.109222,79.801834,100.354797,26.843601,71.644951,48.969624,43.565376,55.866489,55.411285
67.360718,80.952843,101.908745,27.491545,73.222336,49.285561,43.689201,56.877518,56.467209
67.570877,80.606598,102.244492,27.398977,72.316994,49.19529,43.87492,56.738384,56.450718
66.797073,80.709526,101.525063,27.093517,71.962296,49.159187,43.972198,56.506493,56.046494
66.739731,80.316505,101.400345,26.788059,71.178299,48.662716,44.423241,55.810833,55.716515
66.777954,80.185509,101.294846,26.797316,71.383621,48.319702,44.396706,55.078064,55.427792
66.708961,80.185501,101.189011,26.820539,71.76503,48.336948,44.786194,55.074356,55.922127
65.38649,78.88961,99.928726,26.625443,71.212112,47.864929,44.509895,54.282913,55.058079
65.357712,79.002296,100.525192,26.690475,71.455772,47.728775,44.304913,54.227051,55.523335
64.964813,78.664253,100.448242,26.681187,71.540115,47.138737,44.153389,54.841572,56.977261
63.287743,76.401138,98.312477,25.696434,69.178566,46.748409,44.349468,53.202839,55.814114
61.601089,74.814156,96.378723,24.916065,68.166466,46.167454,43.725594,52.160015,55.473484
63.939411,76.363564,99.226418,25.724308,69.815819,46.830109,44.180134,53.230774,56.470474
61.888596,75.462082,97.283073,25.222639,68.850578,46.802876,44.812927,52.690742,55.938747
61.476513,75.86586,96.099724,25.269089,68.616295,47.447372,44.795105,52.020351,54.850368
62.693577,76.438698,97.446617,25.612823,69.619011,47.774155,45.035744,53.016621,56.005207
61.198601,74.701454,94.695152,25.046127,68.185219,46.603168,44.688148,51.862061,54.883602
61.802338,75.837715,95.89772,25.38986,69.131706,47.220432,44.839672,52.597633,56.05505
62.664837,76.917618,97.658279,25.659279,69.431587,47.9557,44.93771,52.942127,55.980289
62.923576,76.861275,98.966667,25.863657,70.134438,48.073704,45.294216,53.929092,56.985573
61.38068,75.011345,96.859756,25.241217,68.19458,47.58353,44.93771,52.616253,55.955357
61.859848,75.753181,96.628883,25.380569,67.988411,47.55629,45.026833,52.904884,56.221222
63.383587,77.030304,97.802574,25.761465,69.028633,47.665218,44.679241,53.994278,58.082241
63.00983,76.401138,97.504341,25.454889,68.522575,47.574451,44.616859,53.593906,58.688725
63.766907,76.917618,97.927635,25.900818,69.506561,47.501839,44.028614,54.161865,58.680431
63.556068,76.880043,97.379265,25.510633,69.337868,47.737843,44.376213,54.106007,59.328461
64.04483,77.490433,98.110451,25.62211,70.031342,48.25526,44.982269,54.832256,59.934956
65.233147,78.091431,99.938339,25.62211,70.621742,48.364178,45.436806,55.456093,60.167587
65.060654,78.157166,100.409752,25.501345,71.352692,48.001091,45.267483,55.856468,61.114719
64.341888,77.499825,100.092293,25.891529,71.155891,46.612251,45.240734,55.232624,61.189499
63.450661,77.086624,99.072487,25.900818,70.846634,45.8316,44.830753,54.934681,60.898712
63.220676,77.387138,99.284142,25.872948,70.762299,45.777134,44.857491,54.776398,61.272572
62.118591,76.804939,97.716003,25.705725,68.784988,45.486656,45.160522,53.295952,60.616219
62.128174,77.152359,98.120064,25.687141,68.981758,45.568363,45.169441,53.584599,61.098095
63.259007,78.128983,99.707451,25.696434,68.728752,45.840672,45.623985,53.919777,61.987068
63.143993,78.448265,100.15963,25.733597,68.588173,46.085766,46.08744,53.780117,61.330727
62.731918,77.246292,99.76516,25.501345,67.679153,45.795292,45.953754,53.081795,61.322411
63.517746,77.208733,99.899857,25.510633,67.369911,45.395882,45.811153,53.035248,60.948555
63.450661,76.147591,99.216805,25.222639,66.779526,44.506298,45.766586,52.9142,61.1978
63.594418,75.462082,98.774277,25.008968,66.938828,44.460915,45.704205,53.156281,61.056549
64.801903,76.063072,100.073029,25.334124,67.716667,45.105404,45.909184,53.817364,61.355648
65.252319,75.950378,100.409752,25.501345,68.166466,44.824005,45.668552,53.798744,61.438728
65.396049,75.377563,99.98645,25.677856,68.653778,44.642456,44.527729,53.687008,61.920597
66.201057,75.809547,100.332794,26.058746,69.394096,44.706005,44.215782,54.459824,63.183449
67.063545,76.823715,100.698364,26.272423,69.862679,44.96925,44.839672,54.850887,63.657009
66.96772,77.96936,100.910027,26.253841,70.012604,44.96925,44.902058,54.832256,63.748398
66.95813,78.485825,101.102432,26.235258,69.890778,44.951096,44.732708,55.046413,64.188736
66.325638,77.471642,100.515587,26.18881,69.656509,44.778625,44.358383,54.878815,64.20533
66.622711,77.903603,101.35257,26.235258,69.909508,45.096329,44.010788,55.530586,64.429672
66.277718,77.931786,101.015846,26.17952,70.181274,45.250652,43.654282,55.660931,65.401726
65.999802,78.128983,100.89077,25.965849,70.593628,44.96925,43.663189,55.735424,64.89492
66.574806,78.204117,101.448776,26.151651,71.661949,45.15987,43.886017,56.033375,65.559586
66.478973,78.053864,100.996613,26.328161,70.781044,45.078175,44.04644,55.567833,64.68721
66.96772,78.307411,101.727776,26.160936,70.715446,45.24157,44.447506,55.437469,64.678909
66.891052,77.997513,101.949051,25.95656,71.06218,45.205265,44.812927,55.241947,63.615471
66.843124,77.88485,102.102966,25.872948,70.930969,45.277882,45.009007,54.943993,61.962162
66.478973,77.086624,101.314095,25.008968,69.797073,45.178028,45.009007,53.994278,61.771069
66.96772,78.241684,102.237656,25.464178,70.781044,45.81345,45.374432,54.627415,63.6404
66.986877,77.387138,101.747009,25.250511,69.759583,45.078175,45.445732,54.171185,63.15852
68.127281,78.279243,102.497406,25.529209,70.528023,45.078175,44.750546,54.999863,63.4576
68.673531,78.570335,103.642265,25.612823,70.424934,45.450348,44.394032,55.316433,62.909267
68.913109,78.410706,104.248344,25.501345,70.509293,45.24157,44.162308,55.735424,62.759712
69.363518,79.293419,105.220032,25.965849,71.099686,45.296036,43.110611,56.76894,63.058815
68.807693,79.396706,105.527893,26.049458,71.399551,45.577431,43.413635,56.480293,64.014259
68.692703,79.85685,105.749161,26.086618,71.633835,46.140232,43.395821,56.638592,63.889637
68.769363,80.007103,106.17247,26.03088,71.774399,46.521477,43.30669,56.722374,64.221962
69.104774,79.960121,106.68235,25.965849,71.699448,46.612251,43.805801,56.796871,63.731785
68.750198,79.978912,106.845909,25.872948,71.127777,46.46701,43.689934,56.182346,63.490849
69.238937,80.392082,107.961884,25.631403,70.85601,46.54871,44.233608,56.266144,63.399445
68.974464,80.548546,108.139374,25.63047,70.679123,47.146973,44.54834,55.873268,62.037743
69.051407,79.775681,107.9561,25.583818,70.387451,46.460896,44.692219,55.732956,62.656712
68.695564,79.983032,107.82106,25.518507,68.900871,46.707878,45.132839,54.713337,62.514507
68.839836,80.152702,108.332298,25.453194,68.947914,46.753624,45.168816,54.535603,62.790539
68.310875,79.690857,107.560631,25.378553,68.082298,46.845093,45.321682,53.955627,61.627907
68.089684,80.049019,107.377342,25.257256,68.317513,47.229294,45.636417,54.741398,62.857452
66.675964,79.313843,105.04306,24.986677,67.451889,47.467133,46.391777,53.890156,61.594444
66.945236,79.068787,105.795433,24.902706,67.705948,47.265881,46.445736,54.095951,62.372326
66.031609,78.399574,104.425735,24.594803,67.160233,47.16526,46.670551,53.92757,63.208748
66.839447,78.503273,105.245613,24.809401,67.254318,47.16526,46.652561,54.133369,63.125111
66.810608,78.663498,105.428902,24.809401,67.395439,47.137817,46.724495,54.320454,63.518223
67.40686,78.908562,105.573578,24.930696,67.545982,46.863388,47.057224,54.030468,62.581421
66.608635,79.097054,105.04306,24.706764,67.32959,46.973164,47.192101,53.936924,62.974552
67.551117,79.917061,105.56395,24.762751,67.658905,47.622646,47.44389,54.40464,62.907627
68.339729,81.066948,106.393494,24.884045,67.894119,47.769005,47.812576,54.675919,63.292389
68.859062,81.660736,107.666725,25.453194,69.154892,47.586052,46.337833,55.162346,64.237556
69.022537,81.971779,107.898216,25.359892,69.371292,48.15321,46.778458,55.630058,64.714333
68.753281,81.321434,107.647423,25.238594,68.232826,47.997704,47.201092,54.694626,63.342575
69.840004,82.226273,108.361229,25.285248,69.032585,47.93367,47.237072,54.825588,63.451317
69.763077,82.37706,108.602371,25.173283,69.390114,48.244686,47.246063,54.797531,63.785889
69.599579,81.877541,108.872475,25.621141,69.107849,48.015999,47.201092,54.357872,63.049816
70.118912,82.329941,108.978561,25.64913,69.380699,48.427639,47.165131,55.068798,62.798901
70.003494,82.395912,108.911041,26.059669,70.142838,48.034283,46.922337,54.554314,62.84071
69.753456,81.934082,108.660255,25.667793,70.114601,48.061729,47.35397,54.750755,62.857452
69.772697,81.773865,108.177956,25.714445,70.03933,48.354458,47.021248,54.526253,62.639977
70.128532,81.943512,108.06221,26.069,69.606529,48.052582,46.688526,54.22691,62.36396
70.513222,82.68811,107.743904,26.143639,69.898193,48.144062,46.850388,54.928482,63.1502
71.397995,83.743721,108.534851,26.199621,70.961388,48.50996,46.985279,55.358784,63.677139
70.301643,83.508087,107.965759,26.19029,71.507103,48.766102,47.488857,55.676834,64.371376
69.099495,82.904877,107.686005,26.246271,71.51651,48.830139,47.335987,55.471027,64.09536
68.022385,82.952011,106.827545,26.264933,70.810852,48.775246,47.048225,55.368137,64.622299
68.205093,83.81913,107.329117,26.078331,72.372711,49.003941,47.470875,55.873268,64.505226
68.820587,83.83799,106.798615,26.078331,71.394203,48.592293,47.165131,55.302658,63.610233
69.686142,84.149017,107.531685,26.087662,71.300117,49.086266,47.398922,54.937836,63.258919
69.936195,84.648544,107.898216,26.236944,71.365959,49.662571,47.929478,55.461674,62.932724
70.311256,84.799362,108.621658,26.376898,71.469467,49.708309,47.96545,55.44297,63.166927
70.580536,84.808784,109.12326,26.498196,71.977554,49.406433,47.893517,55.630058,63.635342
70.772865,84.940758,109.239006,26.563505,71.657654,49.03138,47.641727,55.396194,63.175282
70.801727,84.846497,109.644112,26.404888,71.262474,48.885014,47.85754,55.695534,62.589798
70.234322,84.478912,108.727768,26.096989,70.632095,48.702072,47.650719,54.89106,62.974552
70.138153,84.507195,108.177956,25.845068,70.293365,48.702072,47.713665,54.339161,62.171581
70.570915,84.903061,109.229355,26.087662,70.782639,49.040531,47.812576,54.797531,62.322144
69.936195,84.761658,107.898216,25.882391,70.443909,49.241779,48.253208,53.92757,60.147423
70.243935,85.59108,108.428757,26.227612,71.337753,49.946152,48.774769,54.254974,60.582355
70.349739,85.854996,108.525215,26.2836,71.770546,50.330353,49.026562,54.657204,60.732933
70.243935,86.137764,109.296875,26.367571,72.250404,50.30291,48.855709,55.040737,61.14278
70.359344,86.137764,110.164993,26.470203,72.786705,49.946152,48.50499,55.25589,61.452259
70.570915,86.222588,110.280746,26.376898,72.081055,49.635132,48.145302,54.975254,62.188301
70.724792,86.194305,110.174644,26.255602,71.874046,49.516212,48.109333,54.601089,61.895557
71.436462,86.609032,110.820915,26.348907,72.184532,49.452183,48.316154,55.312012,62.347229
72.090446,86.920067,111.534706,26.703465,73.097198,49.479618,48.019413,56.069706,62.80727
72.215454,86.967178,111.756561,26.67547,72.946663,49.314964,47.920494,55.854557,62.5396
72.869431,87.532715,113.010521,26.66614,73.003105,49.369846,48.271194,56.275497,62.92437
72.648232,87.466721,112.364235,26.460869,72.495026,49.21434,48.289181,55.61134,62.748722
72.70594,87.447891,112.807945,26.432882,72.542084,49.196037,48.082352,55.44297,62.26358
72.427032,86.750397,113.020164,26.563505,72.485619,49.132004,48.298172,55.059448,62.129753
71.523018,87.099129,111.804787,26.582169,73.003105,49.699162,48.972599,55.424263,62.046116
71.003685,87.099129,111.496117,26.460869,73.228935,49.836376,49.251369,55.536503,60.900215
